name,start,category,split,time,label
6TmhQQR4D-k,0,horse_clip-clop,train,0,Y
6TmhQQR4D-k,0,horse_clip-clop,train,1,N
6TmhQQR4D-k,0,horse_clip-clop,train,2,N
6TmhQQR4D-k,0,horse_clip-clop,train,3,N
6TmhQQR4D-k,0,horse_clip-clop,train,4,N
7DiCtICan0w,3,horse_clip-clop,train,0,Y
7DiCtICan0w,3,horse_clip-clop,train,1,N
7DiCtICan0w,3,horse_clip-clop,train,2,N
7DiCtICan0w,3,horse_clip-clop,train,3,N
7DiCtICan0w,3,horse_clip-clop,train,4,N
7f8BXla32wY,5,horse_clip-clop,train,0,Y
7f8BXla32wY,5,horse_clip-clop,train,1,N
7f8BXla32wY,5,horse_clip-clop,train,2,N
7f8BXla32wY,5,horse_clip-clop,train,3,N
7f8BXla32wY,5,horse_clip-clop,train,4,N
7TigdBPgTGY,0,horse_clip-clop,val,,Y
7tLJnId0JNs,0,horse_clip-clop,train,0,Y
7tLJnId0JNs,0,horse_clip-clop,train,1,N
7tLJnId0JNs,0,horse_clip-clop,train,2,N
7tLJnId0JNs,0,horse_clip-clop,train,3,N
7tLJnId0JNs,0,horse_clip-clop,train,4,N
7TMdhrlYovQ,0,horse_clip-clop,train,0,Y
7TMdhrlYovQ,0,horse_clip-clop,train,1,N
7TMdhrlYovQ,0,horse_clip-clop,train,2,N
7TMdhrlYovQ,0,horse_clip-clop,train,3,N
7TMdhrlYovQ,0,horse_clip-clop,train,4,N
7UUYtJUfmyw,3,horse_clip-clop,train,0,Y
7UUYtJUfmyw,3,horse_clip-clop,train,1,N
7UUYtJUfmyw,3,horse_clip-clop,train,2,N
7UUYtJUfmyw,3,horse_clip-clop,train,3,N
7UUYtJUfmyw,3,horse_clip-clop,train,4,N
7W_zK3d4Daw,0,horse_clip-clop,train,0,Y
7W_zK3d4Daw,0,horse_clip-clop,train,1,N
7W_zK3d4Daw,0,horse_clip-clop,train,2,N
7W_zK3d4Daw,0,horse_clip-clop,train,3,N
7W_zK3d4Daw,0,horse_clip-clop,train,4,N
7Xh7YfypEgk,0,horse_clip-clop,train,0,Y
7Xh7YfypEgk,0,horse_clip-clop,train,1,N
7Xh7YfypEgk,0,horse_clip-clop,train,2,N
7Xh7YfypEgk,0,horse_clip-clop,train,3,N
7Xh7YfypEgk,0,horse_clip-clop,train,4,N
8DLzTUMveSU,5,horse_clip-clop,train,0,Y
8DLzTUMveSU,5,horse_clip-clop,train,1,N
8DLzTUMveSU,5,horse_clip-clop,train,2,N
8DLzTUMveSU,5,horse_clip-clop,train,3,N
8DLzTUMveSU,5,horse_clip-clop,train,4,N
8DOzR2MFZ-k,5,horse_clip-clop,val,,Y
8xPXDFNI7y8,0,horse_clip-clop,train,0,Y
8xPXDFNI7y8,0,horse_clip-clop,train,1,N
8xPXDFNI7y8,0,horse_clip-clop,train,2,N
8xPXDFNI7y8,0,horse_clip-clop,train,3,N
8xPXDFNI7y8,0,horse_clip-clop,train,4,N
9BIA1d9MOlA,4,horse_clip-clop,train,0,Y
9BIA1d9MOlA,4,horse_clip-clop,train,1,N
9BIA1d9MOlA,4,horse_clip-clop,train,2,N
9BIA1d9MOlA,4,horse_clip-clop,train,3,N
9BIA1d9MOlA,4,horse_clip-clop,train,4,N
9dAWvDjHMi4,1,horse_clip-clop,val,,Y
9itWfnileao,0,horse_clip-clop,train,0,Y
9itWfnileao,0,horse_clip-clop,train,1,N
9itWfnileao,0,horse_clip-clop,train,2,N
9itWfnileao,0,horse_clip-clop,train,3,N
9itWfnileao,0,horse_clip-clop,train,4,N
9XsrjJWYoiU,5,horse_clip-clop,train,0,Y
9XsrjJWYoiU,5,horse_clip-clop,train,1,N
9XsrjJWYoiU,5,horse_clip-clop,train,2,N
9XsrjJWYoiU,5,horse_clip-clop,train,3,N
9XsrjJWYoiU,5,horse_clip-clop,train,4,N
9zqbda4kw74,4,horse_clip-clop,train,0,Y
9zqbda4kw74,4,horse_clip-clop,train,1,N
9zqbda4kw74,4,horse_clip-clop,train,2,N
9zqbda4kw74,4,horse_clip-clop,train,3,N
9zqbda4kw74,4,horse_clip-clop,train,4,N
05sksuAixjY,5,horse_clip-clop,train,0,Y
05sksuAixjY,5,horse_clip-clop,train,1,N
05sksuAixjY,5,horse_clip-clop,train,2,N
05sksuAixjY,5,horse_clip-clop,train,3,N
05sksuAixjY,5,horse_clip-clop,train,4,N
17Qs8fzt8jU,3,horse_clip-clop,val,,Y
23MJysqoBEw,0,horse_clip-clop,train,0,Y
23MJysqoBEw,0,horse_clip-clop,train,1,N
23MJysqoBEw,0,horse_clip-clop,train,2,N
23MJysqoBEw,0,horse_clip-clop,train,3,N
23MJysqoBEw,0,horse_clip-clop,train,4,N
2707wKpFKNU,0,horse_clip-clop,train,0,Y
2707wKpFKNU,0,horse_clip-clop,train,1,N
2707wKpFKNU,0,horse_clip-clop,train,2,N
2707wKpFKNU,0,horse_clip-clop,train,3,N
2707wKpFKNU,0,horse_clip-clop,train,4,N
35r9Zwy0XX0,1,horse_clip-clop,val,,Y
50m-w1KXlM0,0,horse_clip-clop,test,,Y
56uc2POpkD0,5,horse_clip-clop,train,0,Y
56uc2POpkD0,5,horse_clip-clop,train,1,N
56uc2POpkD0,5,horse_clip-clop,train,2,N
56uc2POpkD0,5,horse_clip-clop,train,3,N
56uc2POpkD0,5,horse_clip-clop,train,4,N
628ka35KhH4,0,horse_clip-clop,val,,Y
7-spIPmjIxg,0,horse_clip-clop,train,0,Y
7-spIPmjIxg,0,horse_clip-clop,train,1,N
7-spIPmjIxg,0,horse_clip-clop,train,2,N
7-spIPmjIxg,0,horse_clip-clop,train,3,N
7-spIPmjIxg,0,horse_clip-clop,train,4,N
88D7xDUFCEc,0,horse_clip-clop,val,,Y
-91lUg0_Gl8,0,horse_clip-clop,train,0,Y
-91lUg0_Gl8,0,horse_clip-clop,train,1,N
-91lUg0_Gl8,0,horse_clip-clop,train,2,N
-91lUg0_Gl8,0,horse_clip-clop,train,3,N
-91lUg0_Gl8,0,horse_clip-clop,train,4,N
99nCZ4vC5Mg,1,horse_clip-clop,train,0,Y
99nCZ4vC5Mg,1,horse_clip-clop,train,1,N
99nCZ4vC5Mg,1,horse_clip-clop,train,2,N
99nCZ4vC5Mg,1,horse_clip-clop,train,3,N
99nCZ4vC5Mg,1,horse_clip-clop,train,4,N
A5IDL1YE6yk,0,horse_clip-clop,train,0,Y
A5IDL1YE6yk,0,horse_clip-clop,train,1,N
A5IDL1YE6yk,0,horse_clip-clop,train,2,N
A5IDL1YE6yk,0,horse_clip-clop,train,3,N
A5IDL1YE6yk,0,horse_clip-clop,train,4,N
-AfJKhf6P3U,5,horse_clip-clop,val,,Y
AGIqbtpTMaU,3,horse_clip-clop,train,0,Y
AGIqbtpTMaU,3,horse_clip-clop,train,1,N
AGIqbtpTMaU,3,horse_clip-clop,train,2,N
AGIqbtpTMaU,3,horse_clip-clop,train,3,N
AGIqbtpTMaU,3,horse_clip-clop,train,4,N
BdG6fInWVBw,5,horse_clip-clop,val,,Y
bHvncpFi22Q,2,horse_clip-clop,train,0,Y
bHvncpFi22Q,2,horse_clip-clop,train,1,N
bHvncpFi22Q,2,horse_clip-clop,train,2,N
bHvncpFi22Q,2,horse_clip-clop,train,3,N
bHvncpFi22Q,2,horse_clip-clop,train,4,N
bJeE9TDJvLE,0,horse_clip-clop,train,0,Y
bJeE9TDJvLE,0,horse_clip-clop,train,1,N
bJeE9TDJvLE,0,horse_clip-clop,train,2,N
bJeE9TDJvLE,0,horse_clip-clop,train,3,N
bJeE9TDJvLE,0,horse_clip-clop,train,4,N
BoM2kASrlo8,0,horse_clip-clop,val,,Y
CAwpoEcIPcA,1,horse_clip-clop,train,0,Y
CAwpoEcIPcA,1,horse_clip-clop,train,1,N
CAwpoEcIPcA,1,horse_clip-clop,train,2,N
CAwpoEcIPcA,1,horse_clip-clop,train,3,N
CAwpoEcIPcA,1,horse_clip-clop,train,4,N
cj720O6NLbc,2,horse_clip-clop,train,0,Y
cj720O6NLbc,2,horse_clip-clop,train,1,N
cj720O6NLbc,2,horse_clip-clop,train,2,N
cj720O6NLbc,2,horse_clip-clop,train,3,N
cj720O6NLbc,2,horse_clip-clop,train,4,N
cLENEeFtOmI,4,horse_clip-clop,val,,Y
CUlyRLxqW1Q,0,horse_clip-clop,train,0,Y
CUlyRLxqW1Q,0,horse_clip-clop,train,1,N
CUlyRLxqW1Q,0,horse_clip-clop,train,2,N
CUlyRLxqW1Q,0,horse_clip-clop,train,3,N
CUlyRLxqW1Q,0,horse_clip-clop,train,4,N
CUTePwfZ5EQ,0,horse_clip-clop,val,,Y
DJclHUgiz_U,0,horse_clip-clop,train,0,Y
DJclHUgiz_U,0,horse_clip-clop,train,1,N
DJclHUgiz_U,0,horse_clip-clop,train,2,N
DJclHUgiz_U,0,horse_clip-clop,train,3,N
DJclHUgiz_U,0,horse_clip-clop,train,4,N
DOsBP-y-VV4,0,horse_clip-clop,train,0,Y
DOsBP-y-VV4,0,horse_clip-clop,train,1,N
DOsBP-y-VV4,0,horse_clip-clop,train,2,N
DOsBP-y-VV4,0,horse_clip-clop,train,3,N
DOsBP-y-VV4,0,horse_clip-clop,train,4,N
DPmQfp49nWo,0,horse_clip-clop,train,0,Y
DPmQfp49nWo,0,horse_clip-clop,train,1,N
DPmQfp49nWo,0,horse_clip-clop,train,2,N
DPmQfp49nWo,0,horse_clip-clop,train,3,N
DPmQfp49nWo,0,horse_clip-clop,train,4,N
Dsngq0CkjlU,4,horse_clip-clop,train,0,Y
Dsngq0CkjlU,4,horse_clip-clop,train,1,N
Dsngq0CkjlU,4,horse_clip-clop,train,2,N
Dsngq0CkjlU,4,horse_clip-clop,train,3,N
Dsngq0CkjlU,4,horse_clip-clop,train,4,N
DvatujJCfPY,2,horse_clip-clop,train,0,Y
DvatujJCfPY,2,horse_clip-clop,train,1,N
DvatujJCfPY,2,horse_clip-clop,train,2,N
DvatujJCfPY,2,horse_clip-clop,train,3,N
DvatujJCfPY,2,horse_clip-clop,train,4,N
ePIKNabrZmQ,5,horse_clip-clop,train,0,Y
ePIKNabrZmQ,5,horse_clip-clop,train,1,N
ePIKNabrZmQ,5,horse_clip-clop,train,2,N
ePIKNabrZmQ,5,horse_clip-clop,train,3,N
ePIKNabrZmQ,5,horse_clip-clop,train,4,N
EsudyEtxN_8,5,horse_clip-clop,train,0,Y
EsudyEtxN_8,5,horse_clip-clop,train,1,N
EsudyEtxN_8,5,horse_clip-clop,train,2,N
EsudyEtxN_8,5,horse_clip-clop,train,3,N
EsudyEtxN_8,5,horse_clip-clop,train,4,N
f_0nKBMELPs,5,horse_clip-clop,train,0,Y
f_0nKBMELPs,5,horse_clip-clop,train,1,N
f_0nKBMELPs,5,horse_clip-clop,train,2,N
f_0nKBMELPs,5,horse_clip-clop,train,3,N
f_0nKBMELPs,5,horse_clip-clop,train,4,N
FAUiizMZQTA,0,horse_clip-clop,val,,Y
fh6M9HpdLuA,4,horse_clip-clop,train,0,Y
fh6M9HpdLuA,4,horse_clip-clop,train,1,N
fh6M9HpdLuA,4,horse_clip-clop,train,2,N
fh6M9HpdLuA,4,horse_clip-clop,train,3,N
fh6M9HpdLuA,4,horse_clip-clop,train,4,N
gC3cb64cNHc,0,horse_clip-clop,val,,Y
-GM-ogU1Q4s,0,horse_clip-clop,test,,Y
GvRM_UnjJoE,0,horse_clip-clop,train,0,Y
GvRM_UnjJoE,0,horse_clip-clop,train,1,N
GvRM_UnjJoE,0,horse_clip-clop,train,2,N
GvRM_UnjJoE,0,horse_clip-clop,train,3,N
GvRM_UnjJoE,0,horse_clip-clop,train,4,N
H-I1TOZT4sQ,0,horse_clip-clop,train,0,Y
H-I1TOZT4sQ,0,horse_clip-clop,train,1,N
H-I1TOZT4sQ,0,horse_clip-clop,train,2,N
H-I1TOZT4sQ,0,horse_clip-clop,train,3,N
H-I1TOZT4sQ,0,horse_clip-clop,train,4,N
H43iV9CB6ro,1,horse_clip-clop,train,0,Y
H43iV9CB6ro,1,horse_clip-clop,train,1,N
H43iV9CB6ro,1,horse_clip-clop,train,2,N
H43iV9CB6ro,1,horse_clip-clop,train,3,N
H43iV9CB6ro,1,horse_clip-clop,train,4,N
H7mPu5mt4zM,0,horse_clip-clop,test,,Y
H942QC8B3bc,5,horse_clip-clop,val,,Y
Hd5kbFcn5_Q,3,horse_clip-clop,val,,Y
HGJgGPcyNAU,4,horse_clip-clop,test,,Y
HGoKSDynJu8,3,horse_clip-clop,test,,Y
Hkh_pDbkrsg,3,horse_clip-clop,train,0,Y
Hkh_pDbkrsg,3,horse_clip-clop,train,1,N
Hkh_pDbkrsg,3,horse_clip-clop,train,2,N
Hkh_pDbkrsg,3,horse_clip-clop,train,3,N
Hkh_pDbkrsg,3,horse_clip-clop,train,4,N
Hr0nDpDW0Fw,0,horse_clip-clop,train,0,Y
Hr0nDpDW0Fw,0,horse_clip-clop,train,1,N
Hr0nDpDW0Fw,0,horse_clip-clop,train,2,N
Hr0nDpDW0Fw,0,horse_clip-clop,train,3,N
Hr0nDpDW0Fw,0,horse_clip-clop,train,4,N
hsA0qo7LL2k,0,horse_clip-clop,train,0,Y
hsA0qo7LL2k,0,horse_clip-clop,train,1,N
hsA0qo7LL2k,0,horse_clip-clop,train,2,N
hsA0qo7LL2k,0,horse_clip-clop,train,3,N
hsA0qo7LL2k,0,horse_clip-clop,train,4,N
HtV-qORZFo8,0,horse_clip-clop,train,0,Y
HtV-qORZFo8,0,horse_clip-clop,train,1,N
HtV-qORZFo8,0,horse_clip-clop,train,2,N
HtV-qORZFo8,0,horse_clip-clop,train,3,N
HtV-qORZFo8,0,horse_clip-clop,train,4,N
HupUeD8ZSRs,3,horse_clip-clop,train,0,Y
HupUeD8ZSRs,3,horse_clip-clop,train,1,N
HupUeD8ZSRs,3,horse_clip-clop,train,2,N
HupUeD8ZSRs,3,horse_clip-clop,train,3,N
HupUeD8ZSRs,3,horse_clip-clop,train,4,N
-HXwnBVE19E,0,horse_clip-clop,test,,Y
i-GkK_-z-FA,5,horse_clip-clop,test,,Y
I-OV9_fu7Ao,3,horse_clip-clop,test,,Y
IfynsbWOATY,0,horse_clip-clop,train,0,Y
IfynsbWOATY,0,horse_clip-clop,train,1,N
IfynsbWOATY,0,horse_clip-clop,train,2,N
IfynsbWOATY,0,horse_clip-clop,train,3,N
IfynsbWOATY,0,horse_clip-clop,train,4,N
IJRX9a3o17I,0,horse_clip-clop,train,0,Y
IJRX9a3o17I,0,horse_clip-clop,train,1,N
IJRX9a3o17I,0,horse_clip-clop,train,2,N
IJRX9a3o17I,0,horse_clip-clop,train,3,N
IJRX9a3o17I,0,horse_clip-clop,train,4,N
IUQUQ-VQFcI,0,horse_clip-clop,train,0,Y
IUQUQ-VQFcI,0,horse_clip-clop,train,1,N
IUQUQ-VQFcI,0,horse_clip-clop,train,2,N
IUQUQ-VQFcI,0,horse_clip-clop,train,3,N
IUQUQ-VQFcI,0,horse_clip-clop,train,4,N
JeNB6IFK7Ag,0,horse_clip-clop,train,0,Y
JeNB6IFK7Ag,0,horse_clip-clop,train,1,N
JeNB6IFK7Ag,0,horse_clip-clop,train,2,N
JeNB6IFK7Ag,0,horse_clip-clop,train,3,N
JeNB6IFK7Ag,0,horse_clip-clop,train,4,N
JFxEtaLPjtI,0,horse_clip-clop,train,0,Y
JFxEtaLPjtI,0,horse_clip-clop,train,1,N
JFxEtaLPjtI,0,horse_clip-clop,train,2,N
JFxEtaLPjtI,0,horse_clip-clop,train,3,N
JFxEtaLPjtI,0,horse_clip-clop,train,4,N
JG0s-0faTkI,0,horse_clip-clop,train,0,Y
JG0s-0faTkI,0,horse_clip-clop,train,1,N
JG0s-0faTkI,0,horse_clip-clop,train,2,N
JG0s-0faTkI,0,horse_clip-clop,train,3,N
JG0s-0faTkI,0,horse_clip-clop,train,4,N
JiHpHVMIKa8,0,horse_clip-clop,train,0,Y
JiHpHVMIKa8,0,horse_clip-clop,train,1,N
JiHpHVMIKa8,0,horse_clip-clop,train,2,N
JiHpHVMIKa8,0,horse_clip-clop,train,3,N
JiHpHVMIKa8,0,horse_clip-clop,train,4,N
JJhEv1wjj58,0,horse_clip-clop,train,0,Y
JJhEv1wjj58,0,horse_clip-clop,train,1,N
JJhEv1wjj58,0,horse_clip-clop,train,2,N
JJhEv1wjj58,0,horse_clip-clop,train,3,N
JJhEv1wjj58,0,horse_clip-clop,train,4,N
JpqxMvQVUFk,1,horse_clip-clop,test,,Y
JsG-pESQ5ZY,0,horse_clip-clop,train,0,Y
JsG-pESQ5ZY,0,horse_clip-clop,train,1,N
JsG-pESQ5ZY,0,horse_clip-clop,train,2,N
JsG-pESQ5ZY,0,horse_clip-clop,train,3,N
JsG-pESQ5ZY,0,horse_clip-clop,train,4,N
Jxez9dIxZZ0,0,horse_clip-clop,train,0,Y
Jxez9dIxZZ0,0,horse_clip-clop,train,1,N
Jxez9dIxZZ0,0,horse_clip-clop,train,2,N
Jxez9dIxZZ0,0,horse_clip-clop,train,3,N
Jxez9dIxZZ0,0,horse_clip-clop,train,4,N
-k199QGbju0,0,horse_clip-clop,train,0,Y
-k199QGbju0,0,horse_clip-clop,train,1,N
-k199QGbju0,0,horse_clip-clop,train,2,N
-k199QGbju0,0,horse_clip-clop,train,3,N
-k199QGbju0,0,horse_clip-clop,train,4,N
K32uiup8gdk,3,horse_clip-clop,train,0,Y
K32uiup8gdk,3,horse_clip-clop,train,1,N
K32uiup8gdk,3,horse_clip-clop,train,2,N
K32uiup8gdk,3,horse_clip-clop,train,3,N
K32uiup8gdk,3,horse_clip-clop,train,4,N
KD2WKj-xW_s,0,horse_clip-clop,val,,Y
KEbaO0tnKZc,4,horse_clip-clop,train,0,Y
KEbaO0tnKZc,4,horse_clip-clop,train,1,N
KEbaO0tnKZc,4,horse_clip-clop,train,2,N
KEbaO0tnKZc,4,horse_clip-clop,train,3,N
KEbaO0tnKZc,4,horse_clip-clop,train,4,N
KeDiIX8R4OQ,1,horse_clip-clop,train,0,Y
KeDiIX8R4OQ,1,horse_clip-clop,train,1,N
KeDiIX8R4OQ,1,horse_clip-clop,train,2,N
KeDiIX8R4OQ,1,horse_clip-clop,train,3,N
KeDiIX8R4OQ,1,horse_clip-clop,train,4,N
KETp6efoYtg,0,horse_clip-clop,train,0,Y
KETp6efoYtg,0,horse_clip-clop,train,1,N
KETp6efoYtg,0,horse_clip-clop,train,2,N
KETp6efoYtg,0,horse_clip-clop,train,3,N
KETp6efoYtg,0,horse_clip-clop,train,4,N
KLICvY58raU,0,horse_clip-clop,test,,Y
KLxUIYPH30I,0,horse_clip-clop,train,0,Y
KLxUIYPH30I,0,horse_clip-clop,train,1,N
KLxUIYPH30I,0,horse_clip-clop,train,2,N
KLxUIYPH30I,0,horse_clip-clop,train,3,N
KLxUIYPH30I,0,horse_clip-clop,train,4,N
kw2P33wIQn0,5,horse_clip-clop,val,,Y
L8bRZH3Ad9U,0,horse_clip-clop,train,0,Y
L8bRZH3Ad9U,0,horse_clip-clop,train,1,N
L8bRZH3Ad9U,0,horse_clip-clop,train,2,N
L8bRZH3Ad9U,0,horse_clip-clop,train,3,N
L8bRZH3Ad9U,0,horse_clip-clop,train,4,N
LTej9ONMoag,0,horse_clip-clop,train,0,Y
LTej9ONMoag,0,horse_clip-clop,train,1,N
LTej9ONMoag,0,horse_clip-clop,train,2,N
LTej9ONMoag,0,horse_clip-clop,train,3,N
LTej9ONMoag,0,horse_clip-clop,train,4,N
LYN44hDC0QE,0,horse_clip-clop,train,0,Y
LYN44hDC0QE,0,horse_clip-clop,train,1,N
LYN44hDC0QE,0,horse_clip-clop,train,2,N
LYN44hDC0QE,0,horse_clip-clop,train,3,N
LYN44hDC0QE,0,horse_clip-clop,train,4,N
LZTGraAMpzM,1,horse_clip-clop,train,0,Y
LZTGraAMpzM,1,horse_clip-clop,train,1,N
LZTGraAMpzM,1,horse_clip-clop,train,2,N
LZTGraAMpzM,1,horse_clip-clop,train,3,N
LZTGraAMpzM,1,horse_clip-clop,train,4,N
MlMQAvA9gjY,0,horse_clip-clop,train,0,Y
MlMQAvA9gjY,0,horse_clip-clop,train,1,N
MlMQAvA9gjY,0,horse_clip-clop,train,2,N
MlMQAvA9gjY,0,horse_clip-clop,train,3,N
MlMQAvA9gjY,0,horse_clip-clop,train,4,N
MSq8Lt8UIv4,3,horse_clip-clop,train,0,Y
MSq8Lt8UIv4,3,horse_clip-clop,train,1,N
MSq8Lt8UIv4,3,horse_clip-clop,train,2,N
MSq8Lt8UIv4,3,horse_clip-clop,train,3,N
MSq8Lt8UIv4,3,horse_clip-clop,train,4,N
N4M564-vm58,0,horse_clip-clop,val,,Y
N7t2enO-nxE,0,horse_clip-clop,train,0,Y
N7t2enO-nxE,0,horse_clip-clop,train,1,N
N7t2enO-nxE,0,horse_clip-clop,train,2,N
N7t2enO-nxE,0,horse_clip-clop,train,3,N
N7t2enO-nxE,0,horse_clip-clop,train,4,N
N9MI_4IgUvk,2,horse_clip-clop,train,0,Y
N9MI_4IgUvk,2,horse_clip-clop,train,1,N
N9MI_4IgUvk,2,horse_clip-clop,train,2,N
N9MI_4IgUvk,2,horse_clip-clop,train,3,N
N9MI_4IgUvk,2,horse_clip-clop,train,4,N
NEg_LkITz_Y,3,horse_clip-clop,test,,Y
Nh5aqMtFhOU,4,horse_clip-clop,train,0,Y
Nh5aqMtFhOU,4,horse_clip-clop,train,1,N
Nh5aqMtFhOU,4,horse_clip-clop,train,2,N
Nh5aqMtFhOU,4,horse_clip-clop,train,3,N
Nh5aqMtFhOU,4,horse_clip-clop,train,4,N
NH6FgDjkggg,0,horse_clip-clop,test,,Y
NPwK7NLAYuo,2,horse_clip-clop,train,0,Y
NPwK7NLAYuo,2,horse_clip-clop,train,1,N
NPwK7NLAYuo,2,horse_clip-clop,train,2,N
NPwK7NLAYuo,2,horse_clip-clop,train,3,N
NPwK7NLAYuo,2,horse_clip-clop,train,4,N
NWrNeK5C2lY,0,horse_clip-clop,test,,Y
nX08kCZBuxI,2,horse_clip-clop,train,0,Y
nX08kCZBuxI,2,horse_clip-clop,train,1,N
nX08kCZBuxI,2,horse_clip-clop,train,2,N
nX08kCZBuxI,2,horse_clip-clop,train,3,N
nX08kCZBuxI,2,horse_clip-clop,train,4,N
O_kA4PsDYjs,0,horse_clip-clop,train,0,Y
O_kA4PsDYjs,0,horse_clip-clop,train,1,N
O_kA4PsDYjs,0,horse_clip-clop,train,2,N
O_kA4PsDYjs,0,horse_clip-clop,train,3,N
O_kA4PsDYjs,0,horse_clip-clop,train,4,N
O-aSFHXUguc,0,horse_clip-clop,val,,Y
O5UtiqudRKc,1,horse_clip-clop,train,0,Y
O5UtiqudRKc,1,horse_clip-clop,train,1,N
O5UtiqudRKc,1,horse_clip-clop,train,2,N
O5UtiqudRKc,1,horse_clip-clop,train,3,N
O5UtiqudRKc,1,horse_clip-clop,train,4,N
O6SKOxLrHJE,2,horse_clip-clop,train,0,Y
O6SKOxLrHJE,2,horse_clip-clop,train,1,N
O6SKOxLrHJE,2,horse_clip-clop,train,2,N
O6SKOxLrHJE,2,horse_clip-clop,train,3,N
O6SKOxLrHJE,2,horse_clip-clop,train,4,N
Oh06kmhtqaU,0,horse_clip-clop,train,0,Y
Oh06kmhtqaU,0,horse_clip-clop,train,1,N
Oh06kmhtqaU,0,horse_clip-clop,train,2,N
Oh06kmhtqaU,0,horse_clip-clop,train,3,N
Oh06kmhtqaU,0,horse_clip-clop,train,4,N
OkJoQXJc4R8,0,horse_clip-clop,train,0,Y
OkJoQXJc4R8,0,horse_clip-clop,train,1,N
OkJoQXJc4R8,0,horse_clip-clop,train,2,N
OkJoQXJc4R8,0,horse_clip-clop,train,3,N
OkJoQXJc4R8,0,horse_clip-clop,train,4,N
OQLpjRjv_JU,5,horse_clip-clop,train,0,Y
OQLpjRjv_JU,5,horse_clip-clop,train,1,N
OQLpjRjv_JU,5,horse_clip-clop,train,2,N
OQLpjRjv_JU,5,horse_clip-clop,train,3,N
OQLpjRjv_JU,5,horse_clip-clop,train,4,N
P13bN4xItZs,5,horse_clip-clop,train,0,Y
P13bN4xItZs,5,horse_clip-clop,train,1,N
P13bN4xItZs,5,horse_clip-clop,train,2,N
P13bN4xItZs,5,horse_clip-clop,train,3,N
P13bN4xItZs,5,horse_clip-clop,train,4,N
P2hvc6v9MsI,2,horse_clip-clop,train,0,Y
P2hvc6v9MsI,2,horse_clip-clop,train,1,N
P2hvc6v9MsI,2,horse_clip-clop,train,2,N
P2hvc6v9MsI,2,horse_clip-clop,train,3,N
P2hvc6v9MsI,2,horse_clip-clop,train,4,N
P9G34S08VVg,4,horse_clip-clop,train,0,Y
P9G34S08VVg,4,horse_clip-clop,train,1,N
P9G34S08VVg,4,horse_clip-clop,train,2,N
P9G34S08VVg,4,horse_clip-clop,train,3,N
P9G34S08VVg,4,horse_clip-clop,train,4,N
-pbxZsS46l0,0,horse_clip-clop,train,0,Y
-pbxZsS46l0,0,horse_clip-clop,train,1,N
-pbxZsS46l0,0,horse_clip-clop,train,2,N
-pbxZsS46l0,0,horse_clip-clop,train,3,N
-pbxZsS46l0,0,horse_clip-clop,train,4,N
PQ1StoH4vg0,0,horse_clip-clop,train,0,Y
PQ1StoH4vg0,0,horse_clip-clop,train,1,N
PQ1StoH4vg0,0,horse_clip-clop,train,2,N
PQ1StoH4vg0,0,horse_clip-clop,train,3,N
PQ1StoH4vg0,0,horse_clip-clop,train,4,N
qBf27IrT8bw,4,horse_clip-clop,train,0,Y
qBf27IrT8bw,4,horse_clip-clop,train,1,N
qBf27IrT8bw,4,horse_clip-clop,train,2,N
qBf27IrT8bw,4,horse_clip-clop,train,3,N
qBf27IrT8bw,4,horse_clip-clop,train,4,N
-qbPc4nh5ac,0,horse_clip-clop,val,,Y
QJGordCQPW0,1,horse_clip-clop,train,0,Y
QJGordCQPW0,1,horse_clip-clop,train,1,N
QJGordCQPW0,1,horse_clip-clop,train,2,N
QJGordCQPW0,1,horse_clip-clop,train,3,N
QJGordCQPW0,1,horse_clip-clop,train,4,N
-rIH111gwEI,0,horse_clip-clop,train,0,Y
-rIH111gwEI,0,horse_clip-clop,train,1,N
-rIH111gwEI,0,horse_clip-clop,train,2,N
-rIH111gwEI,0,horse_clip-clop,train,3,N
-rIH111gwEI,0,horse_clip-clop,train,4,N
rLC2yCjK-SA,0,horse_clip-clop,val,,Y
sOwc2jAgqOQ,0,horse_clip-clop,train,0,Y
sOwc2jAgqOQ,0,horse_clip-clop,train,1,N
sOwc2jAgqOQ,0,horse_clip-clop,train,2,N
sOwc2jAgqOQ,0,horse_clip-clop,train,3,N
sOwc2jAgqOQ,0,horse_clip-clop,train,4,N
SZLDu1eb2uY,0,horse_clip-clop,train,0,Y
SZLDu1eb2uY,0,horse_clip-clop,train,1,N
SZLDu1eb2uY,0,horse_clip-clop,train,2,N
SZLDu1eb2uY,0,horse_clip-clop,train,3,N
SZLDu1eb2uY,0,horse_clip-clop,train,4,N
t436gTZyFUQ,3,horse_clip-clop,train,0,Y
t436gTZyFUQ,3,horse_clip-clop,train,1,N
t436gTZyFUQ,3,horse_clip-clop,train,2,N
t436gTZyFUQ,3,horse_clip-clop,train,3,N
t436gTZyFUQ,3,horse_clip-clop,train,4,N
T6w-Nv0fkzE,1,horse_clip-clop,train,0,Y
T6w-Nv0fkzE,1,horse_clip-clop,train,1,N
T6w-Nv0fkzE,1,horse_clip-clop,train,2,N
T6w-Nv0fkzE,1,horse_clip-clop,train,3,N
T6w-Nv0fkzE,1,horse_clip-clop,train,4,N
tA_NrYVTlps,4,horse_clip-clop,test,,Y
TJChvTdGpco,0,horse_clip-clop,train,0,Y
TJChvTdGpco,0,horse_clip-clop,train,1,N
