name,start,category,split
OwDHloaTC6Q,0,lions_roaring,train
P4prSPyPg1I,0,lions_roaring,test
PacYskI7Ewc,0,lions_roaring,test
pC24FU_7YNs,0,lions_roaring,train
PDY2OAjZgio,0,lions_roaring,test
pgTZBjwf3qM,1,lions_roaring,train
pHwSv1mTFuU,2,lions_roaring,train
phYGFrQc2lI,0,lions_roaring,val
PJBFnqfLM3c,1,lions_roaring,train
pKzkcX96DrM,1,lions_roaring,val
pMOQikEqxdw,5,lions_roaring,train
PrSKZWr__XI,5,lions_roaring,val
pTAuLfGIlkQ,2,lions_roaring,train
pV149D1LRDE,0,lions_roaring,test
pWjPpvzAjc8,0,lions_roaring,train
pzPdLmD_Zr8,0,lions_roaring,test
q7B9PMi0w2E,0,lions_roaring,train
qDoMWd3OS5Q,2,lions_roaring,train
qF_tZJFPeS4,0,lions_roaring,val
QoAPCMemAJw,3,lions_roaring,train
r-4G8EJo7Vk,0,lions_roaring,val
rcihmyV7tuY,0,lions_roaring,train
rde0JLctxCI,5,lions_roaring,train
RdNR2GQqrj8,5,lions_roaring,train
RF-ULxC-GkA,0,lions_roaring,train
RiALpmMWRCM,1,lions_roaring,train
RsYAulhucVI,5,lions_roaring,train
S6HxsEBNcKw,3,lions_roaring,train
s9rXzaZ6JmI,0,lions_roaring,train
Sc-Nrze92ps,0,lions_roaring,train
sPm0vT9fyoY,6,lions_roaring,train
srsXEvgEuZU,0,lions_roaring,train
sTMXErNoNHM,0,lions_roaring,test
SUi1cbR4mC8,0,lions_roaring,train
sXGGtpwSR2k,0,lions_roaring,test
sxqKIm4LlF0,0,lions_roaring,test
t0ZM-bMQDtI,4,lions_roaring,train
T4J4Lk1yclM,0,lions_roaring,train
t6ptMKWbhew,0,lions_roaring,train
TayNYGwtSO8,2,lions_roaring,train
tbGbBpbCBvA,1,lions_roaring,train
tdC33AXcezQ,3,lions_roaring,train
tDpFXX24QF0,2,lions_roaring,train
tEfjBCYLEVI,1,lions_roaring,train
tYMYS3w-aYY,3,lions_roaring,train
uAyp9mSzQ_E,0,lions_roaring,train
uN6BTh8cRVE,0,lions_roaring,train
UNGwgf483mA,0,lions_roaring,train
UTyBh-cH4Z4,1,lions_roaring,test
Uu0JuSNp5V0,1,lions_roaring,train
uWIWnL414Lo,0,lions_roaring,test
uz2pxQKVBmY,0,lions_roaring,train
vJ29SrUu6n4,0,lions_roaring,val
VuCQa_LQr38,0,lions_roaring,train
Vw09RlohAzc,0,lions_roaring,val
VWvzAiZ2qgU,1,lions_roaring,train
WB1JnVKFbEA,1,lions_roaring,train
wp9MEuoliZM,0,lions_roaring,train
WY6Csz4RREA,0,lions_roaring,train
X6WekCEADJs,0,lions_roaring,train
xomk2Jq6O00,0,lions_roaring,val
xVstP8rMPKI,0,lions_roaring,train
Y9gNUlbi04I,3,lions_roaring,train
yFF-dNn4KgA,0,lions_roaring,val
yj6lBq3liio,0,lions_roaring,test
Yjjbwz-n0kc,0,lions_roaring,test
YOrImbuhsQ8,4,lions_roaring,train
Z880-NX-3dw,0,lions_roaring,train
ze_gFlJpIg4,5,lions_roaring,train
zYtkNpyuIrU,0,lions_roaring,train
_540cGuw2H0,0,baby_laughter,train
_JTW58YuI8M,3,baby_laughter,test
_UfFY6PSVu0,5,baby_laughter,train
_MDULwEwZJk,5,baby_laughter,train
3amPNuu8pig,0,baby_laughter,train
3gCD4JFbxuo,4,baby_laughter,train
3JYjNHFJfO4,4,baby_laughter,test
5idaQec5hoA,3,baby_laughter,train
6sYbxYnwmqk,0,baby_laughter,train
9zwmS4D3xQU,2,baby_laughter,test
14tRPoQA4q0,3,baby_laughter,val
73-r6Y7z_DQ,0,baby_laughter,train
amaJKBdFy3w,5,baby_laughter,test
bd_agq7o8gA,0,baby_laughter,train
be5W77UhvjY,5,baby_laughter,train
bjVfnULGpQs,0,baby_laughter,train
bpwsd9wZiKk,5,baby_laughter,val
bPYvluJlwHA,0,baby_laughter,train
bQbjM25BSSY,0,baby_laughter,train
bV8qnp-Vos8,0,baby_laughter,val
chL6t5TpzjU,5,baby_laughter,train
cRhLsgzolXc,0,baby_laughter,test
cYl8SYNuaKQ,0,baby_laughter,val
d8WQjCsgckw,1,baby_laughter,val
dFNG62WLBMk,1,baby_laughter,val
dZsg9dnfoR0,0,baby_laughter,train
ebq8ROjY1FM,3,baby_laughter,val
ekmvk4NL6tg,0,baby_laughter,train
eOHBpSGaoiw,1,baby_laughter,train
eqOD_60nLOI,0,baby_laughter,val
eUOzr2OdqHM,0,baby_laughter,train
evmMzwES6bY,4,baby_laughter,train
f_qmU8r75Bk,0,baby_laughter,train
fNlxlPvqLmw,5,baby_laughter,train
FQUn70b4dUQ,0,baby_laughter,train
g8HB0spMfpI,0,baby_laughter,train
gjDQGGvpHZI,0,baby_laughter,train
gnFUxz9-ZCI,5,baby_laughter,train
gqeu03mjjRc,1,baby_laughter,train
gRwsXwSRDH0,3,baby_laughter,test
gv4BAT3B3p4,4,baby_laughter,val
H28VuSjNB-g,5,baby_laughter,test
HjcFaQ3Q8hg,0,baby_laughter,test
iFwmUllLcR4,3,baby_laughter,train
iTfglfAWy2E,4,baby_laughter,train
iXKrKQ-JZVo,3,baby_laughter,test
j9BcUd30VQQ,5,baby_laughter,val
JBEuhJeiYhY,0,baby_laughter,train
JCbD3CuQa1o,1,baby_laughter,train
JER358mHlH8,0,baby_laughter,train
JowRAi5YGi4,0,baby_laughter,train
jTd8I0nQHZc,0,baby_laughter,train
jV3fTTkgR5Y,0,baby_laughter,train
JVnyQw8ORJQ,0,baby_laughter,train
jyAVwXhbR5g,0,baby_laughter,test
JyZMteaDzf0,5,baby_laughter,train
KCA9dQCeJM0,0,baby_laughter,train
kdnFxhQ1AaE,0,baby_laughter,test
kmTK_Y9R2qs,0,baby_laughter,train
KwiSnqxMzz8,2,baby_laughter,train
KZhSh9lwAoI,0,baby_laughter,train
l06ZeoHnHwI,0,baby_laughter,train
Ldcoy55WB40,0,baby_laughter,val
LGWA6yziPGQ,3,baby_laughter,train
LILHnSfoQ_8,0,baby_laughter,train
LitaFzObEEk,5,baby_laughter,val
lp6k5RKX06A,5,baby_laughter,train
LsqusWNH-V0,5,baby_laughter,train
m_BHG-7T3iY,5,baby_laughter,train
m5UzW4ol8-E,0,baby_laughter,train
m8jgmPCgtqQ,0,baby_laughter,train
mINZOofPPdA,0,baby_laughter,test
MrIfjRInMLU,0,baby_laughter,test
MZFFWT9yS68,0,baby_laughter,train
N-jJCxh7tqI,4,baby_laughter,train
N0RMZy1TcNE,0,baby_laughter,train
N7DSBjzHU_Q,0,baby_laughter,train
nftIdrYfmeo,4,baby_laughter,train
nJx0BGsk5LA,0,baby_laughter,train
nlLQWRZOipc,0,baby_laughter,train
NoOEjmc6mBA,0,baby_laughter,val
npsFmFCCjFU,0,baby_laughter,train
NQKRncc6YX8,0,baby_laughter,train
nRDysNZdMvU,0,baby_laughter,train
nSQgvyQHa9Y,0,baby_laughter,val
nvTFsCeb92I,0,baby_laughter,train
NyR5Z_U4J90,0,baby_laughter,test
O1wEumOtzEw,0,baby_laughter,train
oaKjgVILwDw,0,baby_laughter,train
OFj0N5MGejo,0,baby_laughter,train
OhJBGC_X_WE,0,baby_laughter,train
0c9mlCVVDiM,3,male_speech,test
1OFDyTzUj24,4,male_speech,train
1pWxMCjOj7Q,0,male_speech,train
1QDOcfA2lqA,5,male_speech,train
1Rbf-6DaNSI,0,male_speech,train
1rjyOCX8TLk,1,male_speech,val
1S0JFYuFTyk,0,male_speech,train
1s6xOx6Az-Q,0,male_speech,train
1sDKR0cDd8c,5,male_speech,train
1Sn50N9_qTU,0,male_speech,train
1u6Tg_oNI74,5,male_speech,test
1V0Yoxn9Aa8,0,male_speech,val
1wKc9yOLnzM,4,male_speech,val
1wvOG7UcSNc,0,male_speech,test
1XLavdLvIoc,5,male_speech,train
1xrKuQw0Ayw,5,male_speech,train
1y1LO1oIwLM,5,male_speech,train
2_JlSdRCg7g,0,male_speech,train
2a9nwT91Cuo,0,male_speech,train
2bDqxE3h270,0,male_speech,test
2dtawTx7ROs,5,male_speech,val
2e1juXs5N7U,0,male_speech,test
2hVYLo6dcoc,5,male_speech,test
2i5nFuAmZ6A,0,male_speech,test
2jBbnnkGXL8,5,male_speech,train
2kUUUXWkt1g,0,male_speech,val
2NBwt24PTe0,0,male_speech,train
2nEhDlYHT-Y,4,male_speech,train
2pTrqI02CAU,0,male_speech,train
2RHtmlS-Ezc,5,male_speech,train
2T742rZ0KgQ,0,male_speech,test
2tasnlJcA08,0,male_speech,train
2tlSUSvX9RY,0,male_speech,test
2tmyLqFP41c,5,male_speech,test
2tPAbgpeYkg,1,male_speech,train
2UQ9v6Uyafg,0,male_speech,train
2v8kCGNsohM,0,male_speech,train
2W07KhTqeZI,0,male_speech,val
2wbP0fPlpi8,0,male_speech,train
3a4NTNbEIDA,0,male_speech,train
3CxbnnbXQME,2,male_speech,val
3dGlQW7xAsU,0,male_speech,test
3dlilq8Edq8,4,male_speech,val
3DmJN-j5Xtc,4,male_speech,train
3En2hFi_QyM,0,male_speech,val
3FE8j7NBfbU,0,male_speech,train
3fY89FpxcdQ,0,male_speech,train
3H8pdyG9Wso,1,male_speech,train
3hL98puNFic,5,male_speech,val
3lKaSfWtAko,0,male_speech,train
3NYp1ocTkFo,5,male_speech,train
3old2IAT-P0,0,male_speech,val
3pYJi5e-i9w,0,male_speech,train
3sp7-5pJXYg,0,male_speech,train
3svqgnIP8J8,3,male_speech,train
3T0g5wI0ZsY,3,male_speech,train
3uegJAuXyG8,0,male_speech,train
3UGWppIS6eI,0,male_speech,test
3WbUCxiuwIs,5,male_speech,train
3WrD4tbNLwQ,0,male_speech,test
3X_aoQl85Ms,0,male_speech,val
3ZDqlRN2xQI,0,male_speech,train
3ZF94E1Fqog,0,male_speech,train
4_j8t1KKQ9w,0,male_speech,train
4_rZQ7rXl8Y,0,male_speech,train
4-3M1ovMFU0,0,male_speech,val
4BGKdwx_9Kw,0,male_speech,val
4bmH5rXWS7I,0,male_speech,train
4c-iJIACk1I,0,male_speech,test
4DrqZfZnF5M,3,male_speech,train
4eBE0LLVVT4,1,male_speech,val
4g7ilnLBh_U,0,male_speech,train
4hEnc01zRHo,2,male_speech,train
4jkUPQA9ApM,0,male_speech,val
4JxMhLR9Kr4,0,male_speech,train
4kc4DrKg06M,0,male_speech,train
4kfV8c7ibDc,0,male_speech,train
4kxX9wpOKnA,1,male_speech,train
4Mk4bWSEnyk,0,male_speech,train
4Nz4Y5jq7ak,0,male_speech,train
4OV5W4TknN8,0,male_speech,train
4TkBeWLHSJA,5,male_speech,val
4U2SrLUlKm0,5,male_speech,train
4VYFZbVtWd0,5,male_speech,train
4WZbxYGy3As,0,male_speech,train
4yUvamNdrOc,0,male_speech,train
5B0vOqiBItI,0,male_speech,train
5bcWho62nOw,0,male_speech,train
5Bsk3rdszgE,2,male_speech,val
5cRExGLxfrU,2,male_speech,train
5EkgOiOGytY,0,male_speech,train
5Ekh5H-aBkA,5,male_speech,train
5EW4tgQCOjk,0,male_speech,train
5gloCur-2lo,0,male_speech,test
5hdXdzf9Ojs,5,male_speech,val
5HEXLybrx74,0,male_speech,train
5hSYne-34xY,0,male_speech,train
5IU4puYETJ0,0,male_speech,test
5jjXzqnvVls,2,male_speech,train
5lxhhJJBIXo,1,male_speech,train
5mZNntaYEZA,4,male_speech,train
5NKfOLgdOgw,4,male_speech,train
5NQILzmGTNY,0,male_speech,val
5NReawzZDnE,0,male_speech,train
5oyJb-UZKjQ,2,male_speech,train
5pDbUFv5cJw,0,male_speech,train
5R4VDCfvRsw,5,male_speech,train
5RIdCKaptnA,1,male_speech,train
5RSaBoDl_9k,0,male_speech,train
5usK_3X2sWE,0,male_speech,train
5WnOB0zr8lw,3,male_speech,train
5XJCM4-UJtE,3,male_speech,train
5Xr5LN-179s,1,male_speech,train
5ztaUkBZ1XY,0,male_speech,train
6_hSHwFewWA,0,male_speech,val
6_Tuq57GA3c,0,male_speech,train
6acwJ0kOvRY,0,male_speech,val
6bshsuLS6wA,2,male_speech,train
6catNT25RrU,0,male_speech,train
6fo1MiQB-wM,2,male_speech,train
6hvB_vTvVao,0,male_speech,test
6jRBDG83jFc,1,male_speech,test
6Kcuq6rxXIk,2,male_speech,train
6lXhXDHIb94,4,male_speech,val
6m8w5dqPbSk,0,male_speech,train
6nvpe6V2Z80,5,male_speech,train
6O4Xz0D-HMo,5,male_speech,test
6OdowdMXONM,5,male_speech,train
6qukGMlzi8A,3,male_speech,train
6R5QAck0LFs,0,male_speech,val
6RDnl3NFgsY,0,male_speech,train
6s5aL2T08q0,1,male_speech,test
6SnNgIK_PW4,1,male_speech,train
6t7ex1vMFpg,1,male_speech,train
6thKra7M8So,1,male_speech,train
6URz9F5WB5U,0,male_speech,train
7AsU9_enF0o,4,male_speech,train
7cbDieK6Qjg,0,male_speech,train
7d_oVEzI7os,4,male_speech,train
7dHeosj2NWU,1,male_speech,val
7DwnnywY58A,0,male_speech,train
7FCZsnQr4i0,3,male_speech,test
7fQzowk1u90,0,male_speech,train
7GdxVcTMrpA,0,male_speech,train
7i-CepxIQJ4,0,male_speech,test
7iDeT13gpsw,0,male_speech,train
7ILKcRVJ9Bo,0,male_speech,train
7k4uGhJDnjI,2,male_speech,test
7l7ahtEKfRs,0,male_speech,train
7LDhGIQ0je0,0,male_speech,train
7N9KdQE6HB0,0,male_speech,train
7oHHCFuGm4E,5,male_speech,train
7QOwGFo2_f4,0,male_speech,train
7S1MgvQcB8M,0,male_speech,train
7Uv6dXP6h4c,1,male_speech,test
7VEsM8fN1RM,0,male_speech,train
7wG2512L5U0,1,male_speech,train
7WwkT9fR508,0,male_speech,test
7xTqZLzrmmY,0,male_speech,train
7ye2JP0e3IE,0,male_speech,train
8A27nWeMxSM,3,male_speech,test
8AYJjFBJ-tk,2,male_speech,test
8Cl-_ONJOes,0,male_speech,train
8GLBACJNNg8,0,male_speech,train
8JDJBx0WvSg,1,male_speech,train
8MJGjWYFI-8,5,male_speech,train
8N8bqYwXIxY,0,male_speech,train
8VryHooOcBE,0,male_speech,test
9CP15PUwuMw,5,male_speech,train
9ka2ukd8NJM,0,male_speech,val
177a9Fdc4v8,0,male_speech,test
20ULjbHhyfk,0,male_speech,train
21MXZZeg0vQ,0,male_speech,train
22VZxGnAnKk,0,male_speech,train
24HPf9CJYVU,1,male_speech,val
29e-gW8Q9xc,0,male_speech,train
3-v3KoiWes0,2,male_speech,train
31lfj0VEDR8,0,male_speech,train
33f28SQ_vDo,1,male_speech,val
34KKjNfDPtI,0,male_speech,train
35s1Z0_Hxdg,0,male_speech,train
4-bUsb4JIE8,2,male_speech,train
42LpCZPxqtg,0,male_speech,train
43ZKh2qRHkA,0,male_speech,val
45EiFeCQz8I,0,male_speech,val
46UJHrK007M,0,male_speech,train
50FXSy0Doos,0,male_speech,val
50gCCFjjY8s,5,male_speech,train
517vl-qXL7w,1,male_speech,train
55bGnVpdr9w,0,male_speech,train
58y3284_0ec,0,male_speech,train
6-gC8pWIn6k,5,male_speech,val
61IgT8GXMcE,2,male_speech,train
64epE-m1-ns,0,male_speech,train
64zPbHPyiwE,0,male_speech,test
660FUDNnYy4,0,male_speech,train
66WeMS9xniE,0,male_speech,train
67u1JT6ZFAM,0,male_speech,train
69T2FoZyCl8,5,male_speech,train
70nWss-8VEU,2,male_speech,test
73JnnGCf4mY,0,male_speech,test
779Sy5DHufU,0,male_speech,train
79Zv0IzvL_Y,5,male_speech,train
80CI1JQVG54,1,male_speech,train
81-2aqcsT7s,2,male_speech,train
81I8uGF-Lxk,1,male_speech,train
81Wx-SaPSXI,0,male_speech,train
83ZAteBF-iY,5,male_speech,train
84vGUGey4pM,5,male_speech,test
84viJ9ZOCms,0,male_speech,train
88b577GQ21M,5,male_speech,train
88kDGM1hpsY,0,male_speech,train
AtgRtrqxxJ0,0,male_speech,test
AwzNgwwFmxE,1,male_speech,val
bnFZy6N2TS0,0,male_speech,train
bzDY2asV0mc,0,male_speech,train
Cbvp4ZD6QDI,1,male_speech,train
cE5Yihyqup4,1,male_speech,train
CjBDGHcA65s,3,male_speech,train
CjeiumaSHmQ,0,male_speech,train
cmnt4ZB76SU,5,male_speech,train
CpCidDMlXxc,3,male_speech,train
_-2Juad6tOo,0,lawn_mowing,train
_4R3qHn1n50,0,lawn_mowing,test
_mB-DrTf79o,0,lawn_mowing,train
_pkB5RpsuXM,0,lawn_mowing,train
_u8a2bwbl8g,3,lawn_mowing,train
-ac1DBo8VzE,0,lawn_mowing,train
-bxu7eXtSaE,0,lawn_mowing,train
-Etzr_L-R1E,4,lawn_mowing,test
-njgrtk9oEI,0,lawn_mowing,train
-rmsTQG908c,0,lawn_mowing,train
-UjHThfWx_o,2,lawn_mowing,train
-V-3H5lOA2k,0,lawn_mowing,val
0CzC0-cXe8M,0,lawn_mowing,train
0RgNwWhZKXM,2,lawn_mowing,train
0sjF_jG4-B4,0,lawn_mowing,train
0uMfGF-Hsck,0,lawn_mowing,train
1cCAssjH6KM,0,lawn_mowing,test
1YukDt0W1fc,2,lawn_mowing,test
2AjvzWFxQLg,0,lawn_mowing,val
2kMPSBp6HQo,0,lawn_mowing,train
2Pg8S4JDMJA,0,lawn_mowing,val
2tMwmcoGhus,0,lawn_mowing,val
3v0Yt6xC5og,0,lawn_mowing,train
3zW_8oVCG44,2,lawn_mowing,train
4bmQQxR4Yxg,0,lawn_mowing,train
4YrWoJ0hRz8,0,lawn_mowing,train
5SVpG8o3sQU,4,lawn_mowing,train
7gg8Cgk9vJo,1,lawn_mowing,val
8B0vEz9UodQ,0,lawn_mowing,train
9E5qTgEKnBY,0,lawn_mowing,train
9goyTEefWt8,5,lawn_mowing,train
29EjVvjmCa8,5,lawn_mowing,val
36t6Zoc7h-I,2,lawn_mowing,train
095CdSbYrFc,4,lawn_mowing,train
a8oNPDJYt0g,2,lawn_mowing,val
AB42sGdZ0TQ,0,lawn_mowing,train
aG7VZCrOiWE,4,lawn_mowing,val
AL9pqcOjpGQ,0,lawn_mowing,train
asIKYiwe1-0,2,lawn_mowing,train
aUCvBsCtJMs,4,lawn_mowing,test
aYT8oaOv95c,0,lawn_mowing,train
bbN0flZ1GKU,3,lawn_mowing,val
Cfong6fYc6U,0,lawn_mowing,train
d8bMborn674,0,lawn_mowing,train
ddsNp72uA_8,0,lawn_mowing,train
DQBz86mVEmY,5,lawn_mowing,val
Dr_-zUGRjAo,3,lawn_mowing,train
E22HBR9rEkI,2,lawn_mowing,train
EHiNnO7ZU9I,0,lawn_mowing,train
eiX2mJ7LiAs,0,lawn_mowing,test
eSEWJoWf_UE,5,lawn_mowing,train
G4TowkVcclw,0,lawn_mowing,test
giZ0AeaiKG0,0,lawn_mowing,train
HfD1GeaAp78,3,lawn_mowing,train
hrbOnXRoayg,1,lawn_mowing,train
IsyEwtlnmDY,0,lawn_mowing,val
ixeQV0pqcTI,5,lawn_mowing,train
KWqZGTZQUwA,0,lawn_mowing,train
lbhn5xknKO0,0,lawn_mowing,train
lOB3hagJdJA,0,lawn_mowing,train
lqkqXDSuVJ0,0,lawn_mowing,train
m4n7glm29B8,5,lawn_mowing,train
mhiuSeEhjic,0,lawn_mowing,train
mZeNbLxPpZ4,2,lawn_mowing,train
NGrfiuQFkEc,2,lawn_mowing,val
OqtEr5Y4E8E,0,lawn_mowing,train
p39Qyshw2l8,0,lawn_mowing,test
PivW9LtnGTA,0,lawn_mowing,test
pNLk_ImdGPo,0,lawn_mowing,test
qb7LY2KPGg8,0,lawn_mowing,train
qQ72RLPMo84,0,lawn_mowing,train
SDvo_DaamZg,0,lawn_mowing,test
sh-XNZSVfo4,4,lawn_mowing,train
Sh8VynLQvJ4,0,lawn_mowing,train
sp69Ndnhdbk,5,lawn_mowing,test
szvSs8yUaUQ,4,lawn_mowing,train
TcLOEROhmQ8,3,lawn_mowing,train
TlhPzddOQKw,5,lawn_mowing,train
uYD99DIo3LM,0,lawn_mowing,train
ze0sa2-OryM,3,lawn_mowing,train
zimraU2bmGw,0,lawn_mowing,train
_dRqfb20DdU,6,playing_ukulele,train
-6R3wpks5Jg,0,playing_ukulele,train
-8Zeh__mQWY,2,playing_ukulele,train
-39sHTky_6o,5,playing_ukulele,val
-dD8TEWUE0U,5,playing_ukulele,train
-e4wXAy1iVo,0,playing_ukulele,val
-qB-Uz-0Bvs,2,playing_ukulele,train
-z4OZ7ls5Bo,2,playing_ukulele,test
-Z5EdwWjdwg,0,playing_ukulele,train
0_IpxftJCCo,2,playing_ukulele,train
0gah3zIgkgs,5,playing_ukulele,train
00pOYhQi0JY,3,playing_ukulele,train
0wzsE67O5tE,5,playing_ukulele,val
1HWXmpGplZ8,4,playing_ukulele,train
1TK4JMWzKtk,0,playing_ukulele,test
2Mal_mf_Ax8,3,playing_ukulele,train
2ZJ-kpYrje0,4,playing_ukulele,val
03FKtpwxQ9c,4,playing_ukulele,train
03pl-tlTpxI,0,playing_ukulele,train
4afC_5XM6q0,0,playing_ukulele,train
4cJg6GOkXv4,0,playing_ukulele,train
4Iz2-1AbiD4,5,playing_ukulele,train
4S-Gub71djg,0,playing_ukulele,train
4Twu1pnUlpo,0,playing_ukulele,test
5bTE5fbxDsc,0,playing_ukulele,train
5jdY5o-xXQ4,0,playing_ukulele,train
5nD0IZutR4o,0,playing_ukulele,train
5xbsjMpkWAk,4,playing_ukulele,train
6ix6YtzZQgY,4,playing_ukulele,train
6RBc4E7Fgf0,1,playing_ukulele,train
8OXOwCahOOU,2,playing_ukulele,train
8RqPYL2L-js,1,playing_ukulele,train
9klHi8Gt8OA,5,playing_ukulele,train
23x62LQt5p0,2,playing_ukulele,train
53iBDJ5YtQo,0,playing_ukulele,test
69qytzvoJgU,3,playing_ukulele,val
78iDwLevuKg,4,playing_ukulele,train
86B0ydDX-ys,0,playing_ukulele,train
98botKAWg3I,0,playing_ukulele,test
AD_lPXb5ivY,5,playing_ukulele,train
aI2PD0lUW68,0,playing_ukulele,train
apgxqR4UL0A,0,playing_ukulele,test
b2Vm8epWPXc,5,playing_ukulele,val
BAqeRLCcXYI,0,playing_ukulele,val
BB0CbCOUi3w,0,playing_ukulele,train
BCdKYzbtUmQ,0,playing_ukulele,train
BjhO2nt73j8,5,playing_ukulele,val
bvI_TsuqyD0,3,playing_ukulele,train
bVUN8_Ah9kg,4,playing_ukulele,train
ct9J48HQojk,0,playing_ukulele,test
cy5AW3dRVK0,4,playing_ukulele,train
d2UB-qsmslo,0,playing_ukulele,val
D24VVtKo1hM,0,playing_ukulele,test
DTVyQel5xfI,0,playing_ukulele,val
dyN3SAp0UYM,3,playing_ukulele,train
e5P8M8fF_Xs,0,playing_ukulele,train
emtjWeYTDcU,0,playing_ukulele,train
ePEtOyqFShU,0,playing_ukulele,test
ErMWX--UJZ4,2,playing_ukulele,train
eVPIuu3zSGA,0,playing_ukulele,train
EWJ8UKbMHR0,0,playing_ukulele,train
FOJgJN4K50Y,0,playing_ukulele,train
FudSk5EUbAY,0,playing_ukulele,train
FXmivdj9aNY,0,playing_ukulele,train
fzS-_6oQKrs,4,playing_ukulele,train
g0DcSWH2O5E,0,playing_ukulele,train
g0xPADdlCkQ,0,playing_ukulele,val
gcuDN560XoE,2,playing_ukulele,val
gdD4CUUnqVI,0,playing_ukulele,train
gQpWa7FWSmo,0,playing_ukulele,train
gTx9e8ZtaBw,5,playing_ukulele,train
GWfebJBr_J0,0,playing_ukulele,train
gxZ2WIQJUXQ,4,playing_ukulele,train
ILBWV9AFKDU,0,playing_ukulele,test
iTRo5vxok8w,0,playing_ukulele,train
jCoJS7TZMCg,5,playing_ukulele,val
jmU3Idc1iC0,2,playing_ukulele,train
JnHUCnS97x4,0,playing_ukulele,train
jsqAV08I9VA,4,playing_ukulele,train
kbGFPjosR2o,5,playing_ukulele,train
kCunbnjBIfE,5,playing_ukulele,train
kFkL4dSwIAQ,5,playing_ukulele,train
kWKKdesyL3c,0,playing_ukulele,train
kyPSFCm_gt0,0,playing_ukulele,train
l3e4xZRysZ4,0,playing_ukulele,val
lDTiKYPRo0A,0,playing_ukulele,train
lJ8TKjNZlcM,5,playing_ukulele,train
Ljmm1wCssJg,0,playing_ukulele,train
LjxhswBV1UA,0,playing_ukulele,train
ltICkcOXKGU,2,playing_ukulele,train
Lw057CKQDCw,0,playing_ukulele,test
lyNsANjRU_Y,0,playing_ukulele,test
MCkeg99jQZQ,0,playing_ukulele,test
mjcZfcr4jkk,5,playing_ukulele,test
mW5_chAgg8c,4,playing_ukulele,train
n43QHj4mamA,0,playing_ukulele,test
nKgf9pr6qCo,0,playing_ukulele,train
nOuL8Fcjpyw,0,playing_ukulele,train
nQ_eknSk324,4,playing_ukulele,test
o7LU8xGzQKI,2,playing_ukulele,test
O8r8h58ZwOE,0,playing_ukulele,train
oMm_iPGEUCI,5,playing_ukulele,train
ONFMei_PpNQ,0,playing_ukulele,test
oTWMOBoQqdM,5,playing_ukulele,train
ouOx5KBK-qg,3,playing_ukulele,val
Pf_5TncWkIM,0,playing_ukulele,train
PkSJFoNUGIE,0,playing_ukulele,train
PLaTWbWTc3Y,1,playing_ukulele,train
Pny1CWL93Ic,5,playing_ukulele,val
pOQw6Wpl15E,2,playing_ukulele,val
pw-RgDovdSM,0,playing_ukulele,train
PwbqGe4gB2M,0,playing_ukulele,train
pXbB4cK3CJ4,0,playing_ukulele,train
q3XUw0ok92g,0,playing_ukulele,train
qCOn8OgN66I,0,playing_ukulele,train
QMAuy8Jtnu4,1,playing_ukulele,train
qmc5nXMvp_M,0,playing_ukulele,train
qmoqEi-AVjc,0,playing_ukulele,train
QpmcGb1BffU,2,playing_ukulele,train
QPrSIQPpIO0,0,playing_ukulele,train
QrbczcybvC4,0,playing_ukulele,train
qsHoJclBzFU,0,playing_ukulele,train
qt-lsXXZCgM,0,playing_ukulele,train
QYMPYgEBxp0,2,playing_ukulele,train
r1jqySH-G10,0,playing_ukulele,train
R3jVEyYwspA,0,playing_ukulele,train
rAgmXW8uFCY,5,playing_ukulele,test
rdQMKq8NY4k,4,playing_ukulele,train
RFKh24qKh60,4,playing_ukulele,test
S5kxS83dPAQ,0,playing_ukulele,train
s8b2xKBj-ao,0,playing_ukulele,val
s84dIj4zzsQ,0,playing_ukulele,train
sArj9QUlk7A,0,playing_ukulele,train
sbfZLQXc8RE,2,playing_ukulele,train
sfHDnAqoaXg,5,playing_ukulele,val
sfmAeijj5cM,0,playing_ukulele,train
sgf_5QwqlyM,5,playing_ukulele,val
sGTKRyQdYmM,1,playing_ukulele,train
sHG7j9-d0d0,0,playing_ukulele,test
sQP4rxwR7sg,0,playing_ukulele,train
Su0J_4uJdGU,5,playing_ukulele,train
t_x203IhEMk,3,playing_ukulele,val
T4KVT9kRSbE,0,playing_ukulele,val
T6VnuGMDDqY,0,playing_ukulele,train
tbhBh2BgHBA,0,playing_ukulele,train
tccjNSAg8yo,0,playing_ukulele,train
TgJ2dg_8uAQ,0,playing_ukulele,train
ToRhrVMii7c,5,playing_ukulele,train
tqPKoNaeqq8,5,playing_ukulele,train
TuyTeNqzjjg,5,playing_ukulele,train
ub3mvR9lcDw,0,playing_ukulele,test
UHjTgZnEt2Q,5,playing_ukulele,val
UluyM55Vfpg,0,playing_ukulele,train
UUV4s9emQKA,5,playing_ukulele,train
UVOUqXffaT0,0,playing_ukulele,train
uWq8Q_cIEwE,1,playing_ukulele,train
UWTCpGd17X0,0,playing_ukulele,train
uWtwjGbAUEM,5,playing_ukulele,val
UYZAAkulYd4,0,playing_ukulele,train
uz2uFpAuqiw,3,playing_ukulele,train
vdJSdZMmWZc,5,playing_ukulele,val
vhUM-UOKpSk,4,playing_ukulele,val
vkhdP3zJSmA,0,playing_ukulele,train
